class_name,recording,n_unique_sources,exact_accuracy,ship_only_top1_accuracy,predicted_tanker_fraction,predicted_cargo_fraction,rejected_fraction
Cargo,cargo/20171126b-51/044753.wav,95,0.8315789473684211,0.8526315789473684,0.11578947368421053,0.8315789473684211,0.031578947368421054
Cargo,cargo/20171128a-54/080742.wav,79,1.0,1.0,0.0,1.0,0.0
Cargo,cargo/20171130-57/165031.wav,70,0.8428571428571429,0.8571428571428571,0.12857142857142856,0.8428571428571429,0.0
Cargo,cargo/20171201-59/080357.wav,61,0.9836065573770492,0.9836065573770492,0.0,0.9836065573770492,0.0
Cargo,cargo/20171201a-60/111402.wav,58,0.9310344827586207,0.9827586206896551,0.0,0.9310344827586207,0.0
Cargo,cargo/20171202b-62/62.wav,39,0.9230769230769231,0.9487179487179487,0.02564102564102564,0.9230769230769231,0.0
Cargo,cargo/20171202c-63/123015.wav,72,0.8888888888888888,0.9305555555555556,0.041666666666666664,0.8888888888888888,0.027777777777777776
Cargo,cargo/20171202e-64/141802.wav,111,0.990990990990991,0.990990990990991,0.0,0.990990990990991,0.0
Cargo,cargo/20171203-65/191824.wav,74,0.9864864864864865,1.0,0.0,0.9864864864864865,0.013513513513513514
Cargo,cargo/20171204a-67/051220.wav,41,0.8536585365853658,0.8780487804878049,0.07317073170731707,0.8536585365853658,0.0
Cargo,cargo/20171204b-68/201125.wav,71,0.971830985915493,0.9859154929577465,0.0,0.971830985915493,0.0
Cargo,cargo/20171205-69/69.wav,36,1.0,1.0,0.0,1.0,0.0
Cargo,cargo/20171205a-70/030344.wav,74,0.9864864864864865,0.9864864864864865,0.0,0.9864864864864865,0.0
Cargo,cargo/20171205e-71/111659.wav,55,0.9636363636363636,0.9636363636363636,0.03636363636363636,0.9636363636363636,0.0
Cargo,cargo/20171205g-73/124454.wav,87,0.632183908045977,0.6666666666666666,0.3218390804597701,0.632183908045977,0.034482758620689655
Cargo,cargo/20171205i-75/202122.wav,44,0.9772727272727273,0.9772727272727273,0.022727272727272728,0.9772727272727273,0.0
Cargo,cargo/20171206-76/004911.wav,99,0.9696969696969697,0.9797979797979798,0.0,0.9696969696969697,0.010101010101010102
Cargo,cargo/20171206a-77/014907.wav,73,0.4657534246575342,0.4657534246575342,0.4931506849315068,0.4657534246575342,0.0273972602739726
Cargo,cargo/20171207a-80/013045.wav,92,0.7391304347826086,0.8043478260869565,0.16304347826086957,0.7391304347826086,0.03260869565217391
Cargo,cargo/20171207b-81/032120.wav,110,0.9454545454545454,0.9636363636363636,0.0,0.9454545454545454,0.0
Cargo,cargo/20171207d-82/100039.wav,45,1.0,1.0,0.0,1.0,0.0
Cargo,cargo/20171207f-83/190947.wav,50,0.92,0.94,0.06,0.92,0.02
Cargo,cargo/20171209-85/001029.wav,108,0.5648148148148148,0.6574074074074074,0.26851851851851855,0.5648148148148148,0.009259259259259259
Cargo,cargo/20171209b-86/054935.wav,41,1.0,1.0,0.0,1.0,0.0
Cargo,cargo/20171209c-87/140111.wav,82,1.0,1.0,0.0,1.0,0.0
Cargo,cargo/20171210c-90/124043.wav,74,0.8108108108108109,0.8378378378378378,0.13513513513513514,0.8108108108108109,0.0
Cargo,cargo/20171212a-91/003918.wav,51,0.7843137254901961,0.8431372549019608,0.13725490196078433,0.7843137254901961,0.0392156862745098
Cargo,cargo/20171212c-93/101404.wav,41,1.0,1.0,0.0,1.0,0.0
Cargo,cargo/20171213b-96/96.wav,39,0.9743589743589743,0.9743589743589743,0.02564102564102564,0.9743589743589743,0.0
Cargo,cargo/20171213d-97/154210.wav,55,0.9090909090909091,0.9272727272727272,0.03636363636363636,0.9090909090909091,0.0
Cargo,cargo/20171213e-98/231302.wav,113,0.7522123893805309,0.7876106194690266,0.1504424778761062,0.7522123893805309,0.0
Cargo,cargo/20171213f-99/99.wav,37,0.918918918918919,0.918918918918919,0.0,0.918918918918919,0.0
Cargo,cargo/20171213g-100/234857.wav,70,0.8428571428571429,0.8714285714285714,0.11428571428571428,0.8428571428571429,0.02857142857142857
Cargo,cargo/20171214a-101/075400.wav,63,0.9841269841269841,0.9841269841269841,0.0,0.9841269841269841,0.0
Cargo,cargo/20171214b-102/091542.wav,88,0.875,0.875,0.11363636363636363,0.875,0.0
Cargo,cargo/20171214d-103/103.wav,39,1.0,1.0,0.0,1.0,0.0
Cargo,cargo/20171214e-104/213748.wav,49,1.0,1.0,0.0,1.0,0.0
Cargo,cargo/20171214f-105/215513.wav,92,0.5978260869565217,0.6195652173913043,0.358695652173913,0.5978260869565217,0.010869565217391304
Cargo,cargo/20171215-106/014609.wav,67,0.5223880597014925,0.5522388059701493,0.23880597014925373,0.5223880597014925,0.07462686567164178
Cargo,cargo/20171215b-108/114505.wav,72,0.8611111111111112,0.9027777777777778,0.05555555555555555,0.8611111111111112,0.013888888888888888
Cargo,cargo/20171215e-111/214529.wav,41,0.9512195121951219,1.0,0.0,0.9512195121951219,0.024390243902439025
Tanker,tanker/20160509-1/123109.wav,55,1.0,1.0,1.0,0.0,0.0
Tanker,tanker/20160511-2/2.wav,30,0.8333333333333334,0.8666666666666667,0.8333333333333334,0.1,0.0
Tanker,tanker/20160515-3/020119.wav,76,0.9078947368421053,0.9210526315789473,0.9078947368421053,0.07894736842105263,0.0
Tanker,tanker/20160516-4/134837.wav,55,0.7272727272727273,0.7454545454545455,0.7272727272727273,0.2545454545454545,0.0
Tanker,tanker/20160519-5/5.wav,9,1.0,1.0,1.0,0.0,0.0
Tanker,tanker/20160526-6/6.wav,34,0.8235294117647058,0.8235294117647058,0.8235294117647058,0.17647058823529413,0.0
Tanker,tanker/20160531-7/142749.wav,100,0.96,0.99,0.96,0.0,0.04
Tanker,tanker/20160601-8/8.wav,8,1.0,1.0,1.0,0.0,0.0
Tanker,tanker/20160602-9/9.wav,3,1.0,1.0,1.0,0.0,0.0
Tanker,tanker/20160604-11/171238.wav,74,0.2702702702702703,0.3108108108108108,0.2702702702702703,0.581081081081081,0.10810810810810811
Tanker,tanker/20160613-13/13.wav,31,1.0,1.0,1.0,0.0,0.0
Tanker,tanker/20160615-14/14.wav,5,1.0,1.0,1.0,0.0,0.0
Tanker,tanker/20160617-16/225229.wav,101,0.8910891089108911,0.9207920792079208,0.8910891089108911,0.04950495049504951,0.009900990099009901
Tanker,tanker/20160619a-18/18.wav,13,1.0,1.0,1.0,0.0,0.0
Tanker,tanker/20160625-19/19.wav,2,1.0,1.0,1.0,0.0,0.0
Tanker,tanker/20160702-20/20.wav,20,1.0,1.0,1.0,0.0,0.0
Tanker,tanker/20160703-21/21.wav,3,1.0,1.0,1.0,0.0,0.0
Tanker,tanker/20160704-22/111311.wav,81,0.9012345679012346,0.9382716049382716,0.9012345679012346,0.06172839506172839,0.024691358024691357
Tanker,tanker/20160710-23/104049.wav,74,0.9864864864864865,0.9864864864864865,0.9864864864864865,0.013513513513513514,0.0
Tanker,tanker/20160714-25/111759.wav,102,0.803921568627451,0.8235294117647058,0.803921568627451,0.1568627450980392,0.0196078431372549
Tanker,tanker/20160724-27/025459.wav,70,0.9571428571428572,0.9714285714285714,0.9571428571428572,0.014285714285714285,0.0
Tanker,tanker/20160808-28/203415.wav,78,0.9743589743589743,0.9743589743589743,0.9743589743589743,0.02564102564102564,0.0
Tanker,tanker/20160810-29/29.wav,21,0.9523809523809523,0.9523809523809523,0.9523809523809523,0.047619047619047616,0.0
Tanker,tanker/20160810a-30/30.wav,6,1.0,1.0,1.0,0.0,0.0
Tanker,tanker/20160823-31/041452.wav,61,0.6065573770491803,0.639344262295082,0.6065573770491803,0.3442622950819672,0.0
Tanker,tanker/20160829-32/32.wav,7,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.0,0.0
Tanker,tanker/20160831-33/33.wav,3,1.0,1.0,1.0,0.0,0.0
Tanker,tanker/20160906-35/35.wav,3,1.0,1.0,1.0,0.0,0.0
Tanker,tanker/20160924-38/38.wav,34,0.9705882352941176,1.0,0.9705882352941176,0.0,0.0
Tanker,tanker/20160927-39/39.wav,25,0.84,0.84,0.84,0.04,0.04
Tanker,tanker/20161009-42/42.wav,14,1.0,1.0,1.0,0.0,0.0
Tanker,tanker/20161021-43/43.wav,5,1.0,1.0,1.0,0.0,0.0
Tanker,tanker/20161022-44/030503.wav,41,0.9512195121951219,0.9512195121951219,0.9512195121951219,0.024390243902439025,0.024390243902439025
Tanker,tanker/20161024-45/061514.wav,49,0.9387755102040817,0.9591836734693877,0.9387755102040817,0.04081632653061224,0.0
Tanker,tanker/20161027-46/145435.wav,69,0.7971014492753623,0.8260869565217391,0.7971014492753623,0.11594202898550725,0.057971014492753624
Tanker,tanker/20161030-47/47.wav,4,1.0,1.0,1.0,0.0,0.0
Tanker,tanker/20161101-48/48.wav,7,1.0,1.0,1.0,0.0,0.0
Tanker,tanker/20161101a-49/49.wav,7,0.8571428571428571,0.8571428571428571,0.8571428571428571,0.0,0.14285714285714285
Tanker,tanker/20161110-52/005212.wav,8,1.0,1.0,1.0,0.0,0.0
Tanker,tanker/20161113-237/174452.wav,57,0.6140350877192983,0.631578947368421,0.6140350877192983,0.2807017543859649,0.03508771929824561
Tanker,tanker/20161113a-53/212239.wav,6,1.0,1.0,1.0,0.0,0.0
Tanker,tanker/20161121-54/094048.wav,12,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.16666666666666666,0.0
Tanker,tanker/20161124-56/095256.wav,17,0.8823529411764706,0.8823529411764706,0.8823529411764706,0.11764705882352941,0.0
Tanker,tanker/20161128-58/005608.wav,88,0.8409090909090909,0.8863636363636364,0.8409090909090909,0.09090909090909091,0.0
Tanker,tanker/20161206-59/221722.wav,12,1.0,1.0,1.0,0.0,0.0
Tanker,tanker/20161208-61/135535.wav,5,1.0,1.0,1.0,0.0,0.0
Tanker,tanker/20161208a-62/200744.wav,5,1.0,1.0,1.0,0.0,0.0
Tanker,tanker/20161211-63/204245.wav,72,1.0,1.0,1.0,0.0,0.0
Tanker,tanker/20161215-64/025503.wav,2,1.0,1.0,1.0,0.0,0.0
Tanker,tanker/20161218-65/134000.wav,98,0.7346938775510204,0.7448979591836735,0.7346938775510204,0.23469387755102042,0.01020408163265306
Tanker,tanker/20161226-66/123224.wav,1,1.0,1.0,1.0,0.0,0.0
Tanker,tanker/20161227-67/034311.wav,4,1.0,1.0,1.0,0.0,0.0
Tanker,tanker/20170102-68/001752.wav,24,0.25,0.2916666666666667,0.25,0.7083333333333334,0.041666666666666664
Tanker,tanker/20170119-69/153739.wav,8,0.875,0.875,0.875,0.125,0.0
Tanker,tanker/20170120-70/070941.wav,70,0.8857142857142857,0.8857142857142857,0.8857142857142857,0.1,0.0
Tanker,tanker/20170121-71/234906.wav,1,1.0,1.0,1.0,0.0,0.0
Tanker,tanker/20170122a-73/032130.wav,3,1.0,1.0,1.0,0.0,0.0
Tanker,tanker/20170124-75/085359.wav,112,0.9375,0.9464285714285714,0.9375,0.05357142857142857,0.0
Tanker,tanker/20170205-78/163939.wav,8,1.0,1.0,1.0,0.0,0.0
Tanker,tanker/20170216-81/035911.wav,106,0.7452830188679245,0.7641509433962265,0.7452830188679245,0.2169811320754717,0.009433962264150943
Tanker,tanker/20170301-84/230755.wav,47,0.9361702127659575,0.9574468085106383,0.9361702127659575,0.0425531914893617,0.0
Tanker,tanker/20170317-86/072019.wav,56,0.9285714285714286,0.9285714285714286,0.9285714285714286,0.05357142857142857,0.017857142857142856
Tanker,tanker/20170326a-88/203852.wav,4,1.0,1.0,1.0,0.0,0.0
Tanker,tanker/20170326b-89/231111.wav,48,0.9166666666666666,0.9583333333333334,0.9166666666666666,0.041666666666666664,0.041666666666666664
Tanker,tanker/20170403-92/044833.wav,6,0.8333333333333334,1.0,0.8333333333333334,0.0,0.16666666666666666
Tanker,tanker/20170403a-93/102955.wav,35,0.9714285714285714,0.9714285714285714,0.9714285714285714,0.0,0.0
Tanker,tanker/20170412-96/114857.wav,3,1.0,1.0,1.0,0.0,0.0
Tanker,tanker/20170413-97/112445.wav,9,1.0,1.0,1.0,0.0,0.0
Tanker,tanker/20170419-98/021347.wav,66,1.0,1.0,1.0,0.0,0.0
Tanker,tanker/20170421-100/010738.wav,74,0.8783783783783784,0.8918918918918919,0.8783783783783784,0.05405405405405406,0.05405405405405406
Tanker,tanker/20170421a-101/064626.wav,39,1.0,1.0,1.0,0.0,0.0
Tanker,tanker/20170509-104/105420.wav,103,0.8737864077669902,0.8737864077669902,0.8737864077669902,0.1262135922330097,0.0
Tanker,tanker/20170510-105/041848.wav,65,0.8769230769230769,0.8769230769230769,0.8769230769230769,0.12307692307692308,0.0
Tanker,tanker/20170511-106/050253.wav,44,1.0,1.0,1.0,0.0,0.0
Tanker,tanker/20170525-109/111532.wav,3,1.0,1.0,1.0,0.0,0.0
Tanker,tanker/20170529-110/124845.wav,88,0.5454545454545454,0.5909090909090909,0.5454545454545454,0.36363636363636365,0.056818181818181816
Tanker,tanker/20170530-111/004426.wav,8,1.0,1.0,1.0,0.0,0.0
Tanker,tanker/20170605-112/143212.wav,84,0.7023809523809523,0.7380952380952381,0.7023809523809523,0.25,0.011904761904761904
Tanker,tanker/20170608-113/234244.wav,8,1.0,1.0,1.0,0.0,0.0
Tanker,tanker/20170621-116/221235.wav,5,1.0,1.0,1.0,0.0,0.0
Tanker,tanker/20170623-117/232502.wav,17,1.0,1.0,1.0,0.0,0.0
Tanker,tanker/20170625-118/180527.wav,18,0.9444444444444444,0.9444444444444444,0.9444444444444444,0.05555555555555555,0.0
Tanker,tanker/20170627-119/111336.wav,103,0.9805825242718447,0.9805825242718447,0.9805825242718447,0.019417475728155338,0.0
Tanker,tanker/20170629-120/215813.wav,68,0.9705882352941176,0.9705882352941176,0.9705882352941176,0.029411764705882353,0.0
Tanker,tanker/20170630-121/210742.wav,4,1.0,1.0,1.0,0.0,0.0
Tanker,tanker/20170704-122/145807.wav,68,0.9264705882352942,0.9411764705882353,0.9264705882352942,0.058823529411764705,0.0
Tanker,tanker/20170705-123/030515.wav,72,0.9722222222222222,0.9722222222222222,0.9722222222222222,0.027777777777777776,0.0
Tanker,tanker/20170711-124/000454.wav,1,1.0,1.0,1.0,0.0,0.0
Tanker,tanker/20170711a-239/191933.wav,111,0.9099099099099099,0.918918918918919,0.9099099099099099,0.07207207207207207,0.018018018018018018
Tanker,tanker/20170712a-126/015656.wav,9,1.0,1.0,1.0,0.0,0.0
Tanker,tanker/20170720-127/064114.wav,3,1.0,1.0,1.0,0.0,0.0
Tanker,tanker/20170723-238/052014.wav,15,1.0,1.0,1.0,0.0,0.0
Tanker,tanker/20170818-132/060518.wav,12,1.0,1.0,1.0,0.0,0.0
Tanker,tanker/20170822-133/172736.wav,83,0.9759036144578314,0.9879518072289156,0.9759036144578314,0.012048192771084338,0.012048192771084338
Tanker,tanker/20170824-134/194518.wav,4,1.0,1.0,1.0,0.0,0.0
Tanker,tanker/20170826-135/005931.wav,13,0.9230769230769231,0.9230769230769231,0.9230769230769231,0.07692307692307693,0.0
Tanker,tanker/20170828-136/215454.wav,82,0.9390243902439024,0.9634146341463414,0.9390243902439024,0.0,0.0
Tanker,tanker/20170920-139/232910.wav,30,1.0,1.0,1.0,0.0,0.0
Tanker,tanker/20171008-141/053342.wav,17,0.6470588235294118,0.6470588235294118,0.6470588235294118,0.29411764705882354,0.0
Tanker,tanker/20171013-142/115050.wav,79,0.4810126582278481,0.5443037974683544,0.4810126582278481,0.379746835443038,0.0379746835443038
Tanker,tanker/20171014-143/115751.wav,8,0.625,0.625,0.625,0.125,0.25
Tanker,tanker/20171015-144/090640.wav,13,0.9230769230769231,1.0,0.9230769230769231,0.0,0.07692307692307693
Tanker,tanker/20171023-145/214849.wav,9,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.0,0.0
Tanker,tanker/20171024-146/085126.wav,3,1.0,1.0,1.0,0.0,0.0
Tanker,tanker/20171121-151/180451.wav,3,1.0,1.0,1.0,0.0,0.0
Tanker,tanker/20171126a-153/090000.wav,4,1.0,1.0,1.0,0.0,0.0
Tanker,tanker/20171127-154/162141.wav,2,1.0,1.0,1.0,0.0,0.0
Tanker,tanker/20171207-157/150539.wav,74,0.9054054054054054,0.918918918918919,0.9054054054054054,0.08108108108108109,0.0
Tanker,tanker/20171208-158/193936.wav,81,0.7037037037037037,0.7283950617283951,0.7037037037037037,0.19753086419753085,0.024691358024691357
Tanker,tanker/20171216-159/160715.wav,63,0.9523809523809523,0.9682539682539683,0.9523809523809523,0.031746031746031744,0.0
Tanker,tanker/20171220-240/222041.wav,1,1.0,1.0,1.0,0.0,0.0
Tanker,tanker/20171222a-161/152008.wav,5,1.0,1.0,1.0,0.0,0.0
Tanker,tanker/20171223-162/150450.wav,99,1.0,1.0,1.0,0.0,0.0
Tanker,tanker/20171230-163/032310.wav,1,1.0,1.0,1.0,0.0,0.0
Tanker,tanker/20171230a-164/195035.wav,55,0.9272727272727272,0.9454545454545454,0.9272727272727272,0.03636363636363636,0.0
Tanker,tanker/20180117-166/054518.wav,6,1.0,1.0,1.0,0.0,0.0
Tanker,tanker/20180120-169/125003.wav,110,0.44545454545454544,0.4818181818181818,0.44545454545454544,0.32727272727272727,0.02727272727272727
Tanker,tanker/20180120a-170/211000.wav,2,1.0,1.0,1.0,0.0,0.0
Tanker,tanker/20180121-171/222956.wav,70,0.8714285714285714,0.9142857142857143,0.8714285714285714,0.05714285714285714,0.02857142857142857
Tanker,tanker/20180129-172/025531.wav,74,0.44594594594594594,0.5,0.44594594594594594,0.44594594594594594,0.05405405405405406
Tanker,tanker/20180130-173/054907.wav,9,0.7777777777777778,0.8888888888888888,0.7777777777777778,0.1111111111111111,0.0
Tanker,tanker/20180206-175/104114.wav,17,0.8823529411764706,0.8823529411764706,0.8823529411764706,0.11764705882352941,0.0
Tanker,tanker/20180206a-176/131726.wav,26,1.0,1.0,1.0,0.0,0.0
Tanker,tanker/20180208-177/234708.wav,4,1.0,1.0,1.0,0.0,0.0
Tanker,tanker/20180221-179/020619.wav,76,0.868421052631579,0.881578947368421,0.868421052631579,0.10526315789473684,0.02631578947368421
Tanker,tanker/20180226-180/033811.wav,47,0.48936170212765956,0.5319148936170213,0.48936170212765956,0.425531914893617,0.02127659574468085
Tanker,tanker/20180311-182/212409.wav,61,0.8032786885245902,0.9016393442622951,0.8032786885245902,0.06557377049180328,0.01639344262295082
Tanker,tanker/20180314-183/155725.wav,48,0.9791666666666666,0.9791666666666666,0.9791666666666666,0.020833333333333332,0.0
Tanker,tanker/20180316a-186/174010.wav,31,1.0,1.0,1.0,0.0,0.0
Tanker,tanker/20180402-187/060415.wav,70,0.9857142857142858,0.9857142857142858,0.9857142857142858,0.0,0.014285714285714285
Tanker,tanker/20180405-188/025825.wav,14,1.0,1.0,1.0,0.0,0.0
Tanker,tanker/20180411-189/081047.wav,2,1.0,1.0,1.0,0.0,0.0
Tanker,tanker/20180411a-190/193519.wav,50,0.82,0.86,0.82,0.14,0.0
Tanker,tanker/20180413-191/212814.wav,2,1.0,1.0,1.0,0.0,0.0
Tanker,tanker/20180418-193/004704.wav,88,0.9545454545454546,0.9772727272727273,0.9545454545454546,0.022727272727272728,0.022727272727272728
Tanker,tanker/20180421-194/025328.wav,139,0.7985611510791367,0.8129496402877698,0.7985611510791367,0.1223021582733813,0.03597122302158273
Tanker,tanker/20180422-195/171202.wav,4,1.0,1.0,1.0,0.0,0.0
Tanker,tanker/20180422a-196/171529.wav,6,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.16666666666666666,0.0
Tanker,tanker/20180422b-197/171240.wav,1,1.0,1.0,1.0,0.0,0.0
Tanker,tanker/20180423-198/063301.wav,6,1.0,1.0,1.0,0.0,0.0
Tanker,tanker/20180430-200/033225.wav,50,0.94,0.94,0.94,0.04,0.0
Tanker,tanker/20180507-202/212341.wav,108,0.9351851851851852,0.9629629629629629,0.9351851851851852,0.018518518518518517,0.009259259259259259
Tanker,tanker/20180508-203/232237.wav,5,1.0,1.0,1.0,0.0,0.0
Tanker,tanker/20180509-204/124919.wav,9,0.8888888888888888,1.0,0.8888888888888888,0.0,0.1111111111111111
Tanker,tanker/20180510-205/062026.wav,63,0.7936507936507936,0.8571428571428571,0.7936507936507936,0.047619047619047616,0.07936507936507936
Tanker,tanker/20180515-206/031557.wav,47,0.8085106382978723,0.8297872340425532,0.8085106382978723,0.1702127659574468,0.0
Tanker,tanker/20180515a-207/224627.wav,13,1.0,1.0,1.0,0.0,0.0
Tanker,tanker/20180519-208/103407.wav,36,0.6388888888888888,0.6944444444444444,0.6388888888888888,0.25,0.0
Tanker,tanker/20180520-209/130618.wav,4,1.0,1.0,1.0,0.0,0.0
Tanker,tanker/20180523-210/171217.wav,9,1.0,1.0,1.0,0.0,0.0
Tanker,tanker/20180529-211/093622.wav,31,1.0,1.0,1.0,0.0,0.0
Tanker,tanker/20180602-212/172529.wav,74,0.8918918918918919,0.918918918918919,0.8918918918918919,0.06756756756756757,0.013513513513513514
Tanker,tanker/20180607-214/124208.wav,2,1.0,1.0,1.0,0.0,0.0
Tanker,tanker/20180610-215/135143.wav,61,0.9016393442622951,0.9016393442622951,0.9016393442622951,0.08196721311475409,0.0
Tanker,tanker/20180616-218/225427.wav,10,1.0,1.0,1.0,0.0,0.0
Tanker,tanker/20180630-221/173807.wav,6,1.0,1.0,1.0,0.0,0.0
Tanker,tanker/20180702-222/172918.wav,103,0.9514563106796117,0.970873786407767,0.9514563106796117,0.019417475728155338,0.0
Tanker,tanker/20180703-223/143323.wav,92,0.967391304347826,0.967391304347826,0.967391304347826,0.010869565217391304,0.0
Tanker,tanker/20180705-224/144030.wav,70,0.9714285714285714,0.9857142857142858,0.9714285714285714,0.014285714285714285,0.0
Tanker,tanker/20180710-225/065625.wav,9,1.0,1.0,1.0,0.0,0.0
Tanker,tanker/20180725-227/013354.wav,100,0.8,0.81,0.8,0.18,0.02
Tanker,tanker/20180725a-228/222512.wav,70,0.5857142857142857,0.6285714285714286,0.5857142857142857,0.3142857142857143,0.05714285714285714
Tanker,tanker/20180725b-229/233127.wav,13,1.0,1.0,1.0,0.0,0.0
Tanker,tanker/20180821-230/005202.wav,70,0.7428571428571429,0.7571428571428571,0.7428571428571429,0.18571428571428572,0.0
Tanker,tanker/20180826-232/010604.wav,5,1.0,1.0,1.0,0.0,0.0
Tanker,tanker/20180904-233/183908.wav,3,1.0,1.0,1.0,0.0,0.0
Tanker,tanker/20180914-234/024440.wav,4,1.0,1.0,1.0,0.0,0.0
Tug,tug/20171104-1/200959.wav,127,0.9921259842519685,1.0,0.0,0.0,0.0
Tug,tug/20171105b-3/231504.wav,131,1.0,1.0,0.0,0.0,0.0
Tug,tug/20171106-4/144640.wav,206,1.0,1.0,0.0,0.0,0.0
Tug,tug/20171111-7/025236.wav,77,0.987012987012987,0.987012987012987,0.0,0.012987012987012988,0.0
Tug,tug/20171114-8/072235.wav,120,1.0,1.0,0.0,0.0,0.0
Tug,tug/20171115-9/9.wav,40,1.0,1.0,0.0,0.0,0.0
Tug,tug/20171116-10/065145.wav,106,0.9811320754716981,0.9905660377358491,0.0,0.009433962264150943,0.0
Tug,tug/20171118-12/082934.wav,186,0.9946236559139785,1.0,0.0,0.0,0.0
Tug,tug/20171118a-13/141340.wav,130,1.0,1.0,0.0,0.0,0.0
Tug,tug/20171118b-14/161506.wav,162,0.9691358024691358,0.9876543209876543,0.0,0.0,0.030864197530864196
Tug,tug/20171118c-15/185844.wav,80,1.0,1.0,0.0,0.0,0.0
Tug,tug/20171120-17/034014.wav,146,1.0,1.0,0.0,0.0,0.0
